866783/2016,{33E0C164-AB78-417D-BA6D-5D507EF6D2A7},866783,2016,20,APPLICATION FOR LICENSE,1155 - LEAVE REQ / REQUIREMENT published 03.11.2020,Cerpisa Industria Ceramica Ltda Me,CLAY,red pottery,MT
866834/2016,{18A5E599-AC5C-4E00-ADAC-BD81A101B0F5},866834,2016,1999.8,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,PEAT,energy,MT
866830/2016,{FA7E300C-4739-4AFD-9B23-2B8A98B33FA8},866830,2016,136.26,APPLICATION SEARCH,157 - REQ PESQ / PESQ DESISTANCE REQ APPROVED pub 03/31/2017,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866829/2016,{52BE2747-C565-4D44-9809-E2D7E52DEF54},866829,2016,974.65,APPLICATION SEARCH,157 - REQ PESQ / PESQ DESISTANCE REQ APPROVED pub 03/31/2017,Votorantim Cimentos S A,CLAY,Industrial,MT
866762/2016,{A30CCD80-D812-4E6A-8B47-C2009FC25D6A},866762,2016,926.24,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 04/12/2018,Bruno Moraes Fernandes,CLAY,Industrial,MT
866809/2016,{97487A8F-3F48-42F1-A855-290F2F018CC2},866809,2016,13.89,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 08/14/2017,J.c. Maciel Filho Me,DIAMOND,Egg yolk,MT
866788/2016,{543E0206-7BAA-486D-B5C5-41C5C3C8633B},866788,2016,630.22,SEARCH AUTHORIZATION,694 - PAY INSPECTION IN MONITORING 26.03.2020 MADE,Emal Empresa de Mineração Aripuanã Ltda,LIMESTONE,soil amendments,MT
866787/2016,{3256BD3C-04F1-4FAB-B50F-6BA1BDCE6E16},866787,2016,236.08,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866835/2016,{03B51FD5-B1EA-4B1C-A384-F330598CA197},866835,2016,992.97,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,CLAY,Industrial,MT
866838/2016,{38F13FC5-0EB6-4EC5-8556-174E59125BDE},866838,2016,1816.16,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,PEAT,energy,MT
866786/2016,{440D4B1D-519E-4F32-9FDC-341E72D4B57E},866786,2016,1512.82,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 16/10/2017,Eitor Anselmo Busato,PEAT,energy,MT
866002/2017,{51F7032D-FE29-4D40-A173-CEB716973077},866002,2017,462.25,SEARCH AUTHORIZATION,667 - 01.29.2020 shed in INSTALLMENT FINE,Gdmbrasil Geologia e Desenvolvimento Mineral Ltda,GOLD ORE,Industrial,MT
866837/2016,{90768D26-7B4C-44E3-9EE2-A1DF0F063B1F},866837,2016,1959.33,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 02/19/2019,Votorantim Cimentos S A,PEAT,energy,MT
866821/2016,{4AC52E6C-0905-41A0-888A-4553A6D94D13},866821,2016,36.79,APPLICATION TILL Garimpeira,2111 - REQ PLG / BODY ENVIRONMENTAL PROTOCOL filed on 29/09/2017,Sergio Soares Campos,GOLD ORE,Industrial,MT
866123/2017,{ABA78E63-E3BA-4856-8EDB-1C6161F8D17A},866123,2017,8953.59,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 09/02/2017,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866130/2017,{C1C25434-F6C1-425D-A261-AA5FE2B567BE},866130,2017,46.49,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 01/16/2020,Gdmbrasil Geologia e Desenvolvimento Mineral Ltda,GOLD ORE,Industrial,MT
866763/2016,{A982FA25-CA09-44B7-A46E-6B5413DD717D},866763,2016,49,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 09/15/2016,JOSE DARCY NOGUEIRA,GOLD ORE,Industrial,MT
866895/2016,{C177CF43-C113-4779-A53A-1495EE4D13A6},866895,2016,35.25,APPLICATION FOR LICENSE,1169 - LEAVE REQ / RESOURCE IN filed 02/19/2020,Paulo Roberto Soares Campos,LIMESTONE,soil amendments,MT
866896/2016,{41C919DA-19A1-4F33-95EF-077F7EDD0749},866896,2016,44.7,APPLICATION FOR LICENSE,1169 - LEAVE REQ / RESOURCE IN filed 02/19/2020,Paulo Roberto Soares Campos,LIMESTONE,soil amendments,MT
866897/2016,{282D604A-DC8F-4088-815D-DCFF4363BC1B},866897,2016,47.55,APPLICATION FOR LICENSE,1169 - LEAVE REQ / RESOURCE IN filed 02/19/2020,Paulo Roberto Soares Campos,LIMESTONE,soil amendments,MT
866131/2017,{3147BEA3-A930-4D36-9891-A2EF4A155164},866131,2017,47.02,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 01/16/2020,Gdmbrasil Geologia e Desenvolvimento Mineral Ltda,GOLD ORE,Industrial,MT
866145/2012,{1530A665-175F-42FA-805B-38F8BF1CA0E7},866145,2012,1892.56,SEARCH AUTHORIZATION,265 - AUT PESQ / TIME EXTENSION IN REQUESTED PERMIT 06.07.2020,Copacel Indústria e Comercio de Calcário e Cereais Ltda,PHOSPHATE,fertilizer,MT
866193/2017,{801E7865-061A-4F4F-81FD-BA7356DD5DE6},866193,2017,49.99,SEARCH AUTHORIZATION,249 - AUT PESQ / TRANS -CESSÃO RIGHTS IN TOTAL protocolled 29.08.2020,Jose Pedro hoffmann,MINERAL WATER,traffic jam,MT
866137/2017,{19341D38-6166-4F9B-9945-4F2B255E98F2},866137,2017,49.91,LICENSING,1401 - LEAVE / LEAVE ON ENVIRONMENTAL protocolled 11.21.2019,Reical Indústria e Comércio de Calcário Ltda,LIMESTONE,soil amendments,MT
866167/2017,{361DBA8B-4CA7-4490-81DA-F6564359049D},866167,2017,21.81,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 07/16/2020,A P Santos Carrara Belido Me,CLAY,red pottery,MT
866120/2017,{B8973374-7F11-49C3-AF27-EF7929836847},866120,2017,12.65,LICENSING,1401 - LEAVE / LEAVE ON ENVIRONMENTAL protocolled 11.21.2019,Reical Indústria e Comércio de Calcário Ltda,LIMESTONE,soil amendments,MT
866056/2017,{A6EA2A5A-31A0-44CF-BEF7-9A58C2D3512E},866056,2017,210.25,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 09/07/2019,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866138/2017,{B35814C2-E061-4E86-B2AA-9DE1F4E35B19},866138,2017,4099.76,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 06/14/2018,Hudson Neves Depaula,DIAMOND,Industrial,MT
866055/2017,{E17D3D3F-94FC-4562-8613-8CEF0783227F},866055,2017,54.08,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 09/07/2019,Votorantim Cimentos S A,LIMESTONE,Manufacture of cement,MT
866348/2017,{A1135F0D-AA94-4BF6-8590-909E6A2A89C2},866348,2017,694.7,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 01/30/2020,Pavão Rochas Ornamentais Ltda.,MARBLE,Coating,MT
866073/2017,{27244BF5-FB93-427B-8668-3DFBE6D8FA36},866073,2017,25.68,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 06/14/2018,ANTONIO AGNALDO DO NASCIMENTO,GOLD ORE,Industrial,MT
866054/2017,{FA670DFE-BB3F-466C-A45B-E4BE36C24F55},866054,2017,201.87,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 09/07/2019,Mineradora Amigal Ltda,CLAY,Industrial,MT
866266/2017,{5E7C0775-68A1-4992-91EF-98FEA5DD9A5F},866266,2017,142.13,SEARCH AUTHORIZATION,255 - AUT PESQ / COMPLIANCE WITH REQUIREMENT AT 25.06.2020 PROTOCOLI,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,soil amendments,MT
866166/2017,{0CD42DB7-B9CA-478D-B56B-25DD9B0E9D1F},866166,2017,141.13,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 08/07/2019,elaine bernadete ganzer,SAND,Construction,MT
866209/2017,{C84A2571-FB67-4132-94D8-67973D663C5B},866209,2017,43.84,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 09/26/2019,Walter Figueiredo Arruda,LIMESTONE,soil amendments,MT
866191/2017,{70E6F4EE-F0E1-49F5-B950-8767C731FD0D},866191,2017,584.83,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 07/20/2020,Marcir Norberto Weber,GOLD ORE,Industrial,MT
866210/2017,{D3147920-EE1F-4DBC-BF7D-588A1D62329A},866210,2017,658.06,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 01/31/2020,Neiva Pascoa Roman,LIMESTONE,Manufacture of cement,MT
866234/2017,{0E12FA42-DAC6-4AA1-9EC2-02D6870210C9},866234,2017,26.32,APPLICATION TILL,1044 - LAV REQ / TOTAL -CESSÃO RIGHTS TRANS REQ LAV effective on 09/13/2019,CLOVIS NARDINI EIRELI,SAND,Construction,MT
866256/2017,{13660A92-EB0A-42AB-BCEE-2835BE4C754C},866256,2017,44.72,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 09/26/2019,Fanio Teixiraes Guimarães,CLAY,red pottery,MT
866333/2017,{D02B5A7D-314F-43CD-A3CE-5F84FD81BAA2},866333,2017,40.54,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 04/24/2019,Gaecal Industria de Calcario Ltda Me,LIMESTONE,soil amendments,MT
866332/2017,{170B4914-D27E-4FAD-A363-1377D5037A91},866332,2017,12.28,LICENSING,736 - LICENSE / DOCUMENT IN SEVERAL filed 04/24/2019,Gaecal Industria de Calcario Ltda Me,LIMESTONE,soil amendments,MT
866293/2017,{B39F71FA-7D34-45B8-A273-C6485328E659},866293,2017,234.33,APPLICATION SEARCH,157 - REQ PESQ / PESQ DESISTANCE REQ APPROVED pub 07/19/2018,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,soil amendments,MT
866206/2014,{C3ECD2E0-2DF1-4934-A192-724AD38A5458},866206,2014,124.35,APPLICATION SEARCH,122 - PESQ REQ / P REJECTION / noncompliance requirement of 12.12.2017,Giovane Caetano de Almeida Me,GOLD ORE,Industrial,MT
866206/2014,{236483BF-4BBA-4333-A882-F3608D63ED6E},866206,2014,2915.26,APPLICATION SEARCH,122 - PESQ REQ / P REJECTION / noncompliance requirement of 12.12.2017,Giovane Caetano de Almeida Me,GOLD ORE,Industrial,MT
866474/2017,{85E824AD-6C63-478D-BEFA-0BEC3ED2591E},866474,2017,3162.93,SEARCH AUTHORIZATION,265 - AUT PESQ / TIME EXTENSION IN REQUESTED PERMIT 21.09.2020,Olinda Maria Gomes da Costa Brito Eusebio,DIAMOND,Industrial,MT
866231/2017,{BFBF6843-327D-4DB4-B1C3-CD5730B87359},866231,2017,590.76,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 09/26/2019,Ecoplan Mineração Ltda,LIMESTONE,soil amendments,MT
866462/2017,{86FD4576-4961-4EA8-A085-0F1186D327F0},866462,2017,48.24,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 05/31/2017,Ozeias Luiz Pereira,GOLD ORE,Industrial,MT
866534/2017,{3FC2DFF1-16AA-45A4-8C34-8E43B786F58B},866534,2017,479,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 01/30/2020,Aloisio Rafael Franz,DIAMOND,Industrial,MT
866459/2017,{F6825A38-BA85-4A37-B5B3-D116BA0DC557},866459,2017,48.68,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 05/31/2017,Ozeias Luiz Pereira,GOLD ORE,Industrial,MT
866463/2017,{49193408-F3FA-45DD-BE33-5E5B5228AA63},866463,2017,567.58,SEARCH AUTHORIZATION,265 - AUT PESQ / TIME EXTENSION IN REQUESTED PERMIT 11.08.2020,Ozeias Luiz Pereira,GOLD ORE,Industrial,MT
866458/2017,{600738D1-FF44-48A8-8259-C02CA92FAC9F},866458,2017,48.58,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 05/31/2017,Ozeias Luiz Pereira,GOLD ORE,Industrial,MT
866460/2017,{EE4C64C9-CC07-4706-8610-832BBD79347F},866460,2017,47.78,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 05/31/2017,Ozeias Luiz Pereira,GOLD ORE,Industrial,MT
866461/2017,{6C2BDF0A-9A71-4462-AAC2-8EAB884B34BB},866461,2017,48.87,APPLICATION TILL Garimpeira,333 - REQ PLG / APPLICATION IN MINING prospecting filed 05/31/2017,Ozeias Luiz Pereira,GOLD ORE,Industrial,MT
866477/2017,{12488FE7-AA5A-4EF3-A05C-1BBC98F87127},866477,2017,29.65,SEARCH AUTHORIZATION,794 - AUT PESQ / PESQ REPORT PRESENTED IN POSITIVE 10.31.2019,Copacel Indústria e Comercio de Calcário e Cereais Ltda,BASALT,Brita,MT
866619/2017,{A587DA15-DB0B-4BE1-91B2-F3D5711E5A4A},866619,2017,10.51,APPLICATION FOR LICENSE,1167 - LEAVE REQ / ORGAN PROTOCOL ON ENVIRONMENTAL filed 24/08/2017,A P Santos Carrara Belido Me,CLAY,Construction,MT
866473/2017,{9EC9805C-796D-49AE-81BF-E2DD168D912E},866473,2017,191,SEARCH AUTHORIZATION,265 - AUT PESQ / TIME EXTENSION IN REQUESTED PERMIT 10.08.2020,DUILIO RIBEIRO BRAGA JUNIOR,DIAMOND,Industrial,MT
866678/2017,{27FFCF31-7FE3-43CD-9959-88CFA3747FAB},866678,2017,49.98,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866732/2017,{281D36BB-F7D5-4388-88D8-71F9390EA45B},866732,2017,46.06,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866727/2017,{28EDEA83-9146-4157-9DE7-47EAC029BD26},866727,2017,49.73,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866620/2017,{A1B6523F-F3E2-47A4-BE92-A0D3CA5EBE5F},866620,2017,336.08,SEARCH AUTHORIZATION,249 - AUT PESQ / TRANS -CESSÃO RIGHTS IN TOTAL protocolled 30.09.2020,DIAMOND GOLD MINERADORA EIRELI EPP,GOLD ORE,Industrial,MT
866232/2017,{E2A21DE0-5707-4D8D-BC03-9B5CCF00D182},866232,2017,12.88,APPLICATION FOR LICENSE,1167 - LEAVE REQ / ORGAN PROTOCOL ON ENVIRONMENTAL filed 07/03/2018,Ecoplan Mineração Ltda,LIMESTONE,soil amendments,MT
866291/2017,{7E42DC83-FAA3-4787-94F1-CDD11314D8AB},866291,2017,324.67,SEARCH AUTHORIZATION,1273 - AUT PESQ / REDUCTION filed AREA 22/11/2019,Indústria e Comércio de Calcário Cuiabá Ltda,LIMESTONE,soil amendments,MT
866744/2017,{72BBAA3F-6E63-4114-89FB-D74EC866E258},866744,2017,837.5,SEARCH AUTHORIZATION,662 - NOTIFICATION ADM PMT FLOW FINE ON 05/12/2018,ANTONIO AGNALDO DO NASCIMENTO,GOLD ORE,Industrial,MT
866795/2017,{581B9CFD-ABE3-4544-BBFF-40AE3B8EB56B},866795,2017,49.89,APPLICATION SEARCH,155 - PESQ REQ / MS FILING published procedure 03.12.2018,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866805/2017,{1719A071-6C49-43D0-A040-87865E926F39},866805,2017,49.89,SEARCH AUTHORIZATION,2349 - AUT PESQ / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 24.04.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
867024/2017,{050B5873-9F8A-4F16-AAC6-18351361D33D},867024,2017,49.96,SEARCH AUTHORIZATION,2349 - AUT PESQ / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 24.04.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
867026/2017,{9B36E413-F33F-4873-9214-3B8F5E6A3F08},867026,2017,49.7,SEARCH AUTHORIZATION,2349 - AUT PESQ / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 24.04.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866782/2017,{DAC6BF57-0BD0-49E7-AA02-F96014F4EAD4},866782,2017,22.8,SEARCH AUTHORIZATION,794 - AUT PESQ / PESQ REPORT PRESENTED IN POSITIVE 03.03.2020,Indústria e Comércio de Calcário Cuiabá Ltda,LIMESTONE,soil amendments,MT
867021/2017,{FF4047C3-4D5D-4BFF-9EB2-8B5DE4C7EF8D},867021,2017,208.99,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 07/25/2019,AGNO DANTAS CAMPOS,DIAMOND,Industrial,MT
867025/2017,{6B932C46-50E3-475A-BF8A-C0429900009B},867025,2017,50,SEARCH AUTHORIZATION,2349 - AUT PESQ / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 24.04.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866712/2017,{569685C7-CA6B-4444-85AB-C768D65BB31D},866712,2017,225.91,SEARCH AUTHORIZATION,667 - 04.29.2020 shed in INSTALLMENT FINE,Donizete dos Reis Lima,GOLD ORE,Industrial,MT
866725/2017,{0249F96A-5104-4C80-BC92-4353B99B66AA},866725,2017,758.99,SEARCH AUTHORIZATION,2116 - AUT PESQ / PERMIT LOW - RELEASED FOR CALL ON 09/03/2020,Minerprata Mineração Ltda.,LIMESTONE,Manufacture of cement,MT
866711/2017,{1A327652-AE3A-44CE-A781-7295F49C7B32},866711,2017,1180.96,SEARCH AUTHORIZATION,261 - AUT PESQ / RECONSIDERATION REQUEST PROTOCOL ON 06.04.2020,Donizete dos Reis Lima,GOLD ORE,Industrial,MT
866792/2017,{3BA91B24-8653-4E8B-AFD8-2A0D29C576E1},866792,2017,1786.33,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 07/29/2020,Marcir Norberto Weber,GOLD ORE,Industrial,MT
867198/2017,{956137F3-8A31-4345-A82C-0944753EFE42},867198,2017,4.78,RECORD EXTRACTION,922 - EXT REG / RECORD EXTRACTION 03 YEARS POSTED ON 04/12/2018,Prefeitura Municipal de Barra do Bugres,GRAVEL,Construction,MT
867203/2017,{8C49FEBB-B1FC-4B45-89BD-A2FE65DCF6AE},867203,2017,0.86,LICENSING,1401 - LEAVE / LEAVE ON ENVIRONMENTAL protocolled 24.07.2019,AUGUSTO DE FREITAS,SANDSTONE,Construction,MT
867324/2017,{D0366EB1-FB94-42C1-A3F6-0BA9C76CE1FB},867324,2017,3.55,RECORD EXTRACTION,924 - EXT REC / register 05 EXTRACTION IN YEARS PUBLISHED 03/16/2018,Prefeitura Municipal de Nobres,GRAVEL,Construction,MT
867199/2017,{E3CC3802-322A-4A05-9FD8-44FCD3AA49A3},867199,2017,3.91,RECORD EXTRACTION,924 - EXT REC / register 05 EXTRACTION IN YEARS PUBLISHED 04/12/2018,Prefeitura Municipal de Nova Marilândia,GRAVEL,Construction,MT
867371/2017,{4F17E705-D345-4D7E-8A30-9F8BC51D535F},867371,2017,50,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 07/23/2019,BENEDITO ORLANDO XAVIER,MINERAL WATER,traffic jam,MT
867403/2017,{1D3AE7BF-AE75-417A-BF74-8640B3AF1398},867403,2017,2436.03,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 7/9/2019,USICAL INDÚSTRIA E COMÉRCIO DE CAL EIRELI,PEAT,energy,MT
866682/2017,{FCC48E6B-E6E9-49DA-8DE6-4E2F76A89F52},866682,2017,48.61,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866685/2017,{E7DFE81A-5186-45BF-AF6A-BD7F4776C33C},866685,2017,49.68,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866677/2017,{5F876368-7F3C-43E3-BE36-F05CAEC01977},866677,2017,48.73,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866733/2017,{B1D2D129-64D8-46C2-B739-9CAC4EED8426},866733,2017,44.77,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866687/2017,{591DBF5D-FE82-41F1-BAAE-11540A9B7CD2},866687,2017,20.14,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866674/2017,{8262CCBD-AC2F-48F7-B1E1-117049AD064D},866674,2017,42.17,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866675/2017,{45EDDB00-4CF3-4DA0-BF09-64FF033FD52E},866675,2017,49.48,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866676/2017,{C13A8A44-CDD6-468E-B307-855BA79FC837},866676,2017,49.92,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
867022/2017,{BF444F2D-A358-43B2-BEA6-01251C25985D},867022,2017,2873.69,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 07/31/2020,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866679/2017,{0C976206-DAA9-4E15-9A0A-BEADDCE4C162},866679,2017,49.85,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866683/2017,{E236B02F-F5B9-47C8-ABD9-6AC74DFC2E2D},866683,2017,44.85,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866684/2017,{845D73AD-3569-4A68-9DC6-9725DA32E22C},866684,2017,49.14,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866673/2017,{C7D08440-9DF3-4995-A524-3E62F24968A8},866673,2017,50,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866728/2017,{50DF9192-BFEB-43D4-BA7E-2A42E7B383F9},866728,2017,47.11,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866729/2017,{EB8628D5-F6A1-434E-BD15-C5A22B515E04},866729,2017,49.86,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866730/2017,{BE7DB17B-46A7-4756-BFCB-5B5D845574B7},866730,2017,49.09,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866075/2018,{4B1EE5AD-E085-430A-AC5D-CA4677B11F04},866075,2018,333.7,SEARCH AUTHORIZATION,294 - AUT PESQ / PESQ APPROVED RESIGNATION AUT pub 04/11/2019,Jose Carlos Correa Ramos,GOLD ORE,Industrial,MT
866680/2017,{8FEA5BA7-C1D2-4EFA-BA56-7CE13F885626},866680,2017,47.33,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866681/2017,{CD73EE54-9613-4500-A5A2-D128F2FD995D},866681,2017,49.99,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866686/2017,{A603D7EB-47A4-4ADA-9723-06BFD3FC385D},866686,2017,46.67,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866731/2017,{77D9E0A0-063E-4AFB-9FD0-3CF81BA1F359},866731,2017,49.86,APPLICATION TILL Garimpeira,2354 - REQ PLG / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 04.24.2019,B.p.battaglini Mineração Eireli,GOLD ORE,Industrial,MT
866587/2016,{9A5F6433-2270-40B9-BB34-AEB4F2C25CE0},866587,2016,6938.54,SEARCH AUTHORIZATION,264 - AUT PESQ / PAYMENT TAH made on 07/31/2020,Altair Ferreira da Silva,GOLD ORE,Industrial,MT
867225/2017,{98881A33-684D-4165-B347-2D2DDA85DD7F},867225,2017,4.64,SEARCH AUTHORIZATION,794 - AUT PESQ / PESQ REPORT PRESENTED IN POSITIVE 07.26.2018,Clovis Nardini,SAND,Construction,MT
867375/2017,{F6C1A7A7-EAA2-452A-A21B-BCE5F50C7C89},867375,2017,152.06,SEARCH AUTHORIZATION,794 - AUT PESQ / PESQ REPORT PRESENTED IN POSITIVE 04.06.2020,Calcario Mato Grosso Industria e Comercio Ltda,GOLD ORE,Industrial,MT
